label,structural_1_hop_neighbor_count,structural_2_hop_neighbor_count,structural_3_hop_neighbor_count,structural_4_hop_neighbor_count,structural_5_hop_neighbor_count,structural_6_hop_neighbor_count,structural_7_hop_neighbor_count,structural_8_hop_neighbor_count,structural_avg_depth,structural_dst_user_count,structural_max_depth,structural_reply_count,structural_reply_users_count,structural_retweet_count,structural_retweet_reply_percent,structural_retweet_users_count,structural_root_to_all_depth_max,structural_root_to_all_depth_sum,structural_src_dst_user_percent,structural_src_user_count,structural_trace_count,tweet_id,temporal___avg_diff_time_from_root,temporal___avg_diff_time_from_src,temporal___avg_reply_time_from_root,temporal___avg_reply_time_from_src,temporal___avg_retweet_time_from_root,temporal___avg_retweet_time_from_src,social_____avg_delta_follower,social_____avg_delta_friend,social_____avg_favourites,social_____avg_follower,social_____avg_friend,social_____avg_listed,social_____avg_statuses,social_____delta_followers_count_down,social_____delta_followers_count_else,social_____delta_followers_count_up,social_____delta_followers_count_up_percent,social_____max_delta_follower,social_____max_delta_friend,social_____max_favourites,social_____max_follower,social_____max_friend,social_____max_listed,social_____max_statuses,social_____verified_percent,struct_temp_1_hop_neighbor_max_time,struct_temp_1_hop_neighbor_mean_time,struct_temp_1_hop_neighbor_median_time,struct_temp_2_hop_neighbor_max_time,struct_temp_2_hop_neighbor_mean_time,struct_temp_2_hop_neighbor_median_time
unverified,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0212765957446808,93.0,2.0,1.0,1.0,92.0,0.989247311827957,92.0,2.0,96.0,0.03125,3.0,92.0,723772395211862016,1.150752688172043,206.94731182795695,0.0,15.05,1.1632608695652171,209.033152173913,-3853768.954545455,703.1590909090909,21638.550561797758,46673.02247191012,1709.426966292135,277.2359550561797,35731.93258426966,87.0,0.0,1.0,0.011363636363636364,952.0,28460.0,449225.0,3991549.0,29429.0,14912.0,544823.0,0.011235955056179777,2792.85,213.6355555555556,48.225,2792.85,213.6355555555556,4.360000000000001
true,51.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2435064935064934,307.0,5.0,9.0,9.0,298.0,0.970684039087948,298.0,5.0,383.0,0.14484679665738162,52.0,308.0,614607711368519680,10.699185667752444,79.37254071661238,0.0,57.555555555555564,11.02231543624161,80.03144295302012,-868623.21299639,60.28880866425993,19734.367491166082,4711.21554770318,591.2438162544171,50.67844522968198,35064.1519434629,256.0,0.0,21.0,0.07581227436823104,30502.0,8169.0,456963.0,1079261.0,8617.0,6511.0,488389.0,0.01413427561837456,2553.12,78.0746530612245,17.24,2553.12,78.0746530612245,22.76
false,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.178343949044586,156.0,3.0,2.0,2.0,154.0,0.9871794871794872,154.0,3.0,185.0,0.08235294117647059,14.0,155.0,656818921979310081,39.657115384615395,519.3360256410256,0.0,608.26,40.17214285714286,518.1811688311686,-127381.13513513512,-253.527027027027,17140.255033557052,12006.261744966443,1442.1476510067114,179.59731543624162,25856.99328859061,141.0,0.0,7.0,0.0472972972972973,1015185.0,69830.0,373594.0,1076337.0,71520.0,6021.0,341675.0,0.053691275167785234,10186.43,560.558527131783,308.67,10186.43,560.558527131783,8.920000000000016
false,73.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4742268041237114,206.0,3.0,27.0,26.0,180.0,0.8695652173913043,180.0,3.0,286.0,0.13807531380753138,33.0,214.0,647168914955243520,13.250531400966187,216.657536231884,2.054074074074074,308.4488888888889,14.929999999999998,202.8888333333333,-391096.0710059172,127.603550295858,38983.74054054054,24842.40540540541,3873.648648648649,333.62702702702705,90302.76216216217,153.0,0.0,16.0,0.09467455621301776,2767079.0,119797.0,366589.0,2786914.0,124343.0,15803.0,736298.0,0.08648648648648649,5159.7,348.52781818181825,30.225,5159.7,348.52781818181825,18.28
false,82.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3786008230452675,242.0,4.0,4.0,3.0,240.0,0.9836065573770492,239.0,4.0,335.0,0.09701492537313433,26.0,243.0,661251968078221312,20.333975409836064,358.4173360655738,41.0725,61.2975,19.988333333333333,363.36933333333326,-112263.00970873787,80.9271844660194,40851.57943925234,5471.831775700935,2430.532710280374,132.80373831775702,87515.2663551402,202.0,0.0,4.0,0.019417475728155338,385404.0,20839.0,796668.0,428295.0,22702.0,3697.0,832918.0,0.0,10548.85,442.87812903225824,92.76,10548.85,442.87812903225824,17.305000000000003
non-rumor,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0686695278969958,313.0,3.0,230.0,225.0,88.0,0.2767295597484277,88.0,3.0,249.0,0.07669616519174041,26.0,537.0,690676539323740161,45.26644654088051,419.05163522012566,-0.2778260869565217,553.288,164.30261363636362,68.20659090909089,-30857721.448160537,1026.3010033444816,25318.980519480516,214155.92207792212,1622.6038961038962,1011.9935064935063,83146.50649350649,284.0,0.0,15.0,0.05016722408026756,6337.0,78395.0,438281.0,39537671.0,78398.0,134854.0,1711952.0,0.016233766233766232,13851.65,540.7150917431194,69.71000000000001,13851.65,540.7150917431194,52.82000000000002
false,56.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3365853658536586,205.0,3.0,37.0,36.0,169.0,0.8203883495145631,169.0,3.0,274.0,0.1598360655737705,39.0,218.0,665361505303584774,123.85898058252428,535.5540291262139,89.88756756756756,531.5343243243243,131.29650887573962,536.4340828402366,-6043.115853658536,-4433.176829268293,37915.49444444444,4450.161111111112,4191.694444444444,77.61666666666666,66618.99444444443,137.0,0.0,27.0,0.16463414634146342,50339.0,46311.0,781399.0,59192.0,54724.0,852.0,456618.0,0.011111111111111113,3766.32,633.2299290780143,820.34,3766.32,633.2299290780143,66.62
false,95.0,32.0,11.0,8.0,7.0,0.0,0.0,0.0,1.788990825688073,326.0,6.0,35.0,33.0,295.0,0.8939393939393939,293.0,6.0,585.0,0.2029339853300733,83.0,332.0,613294443878305796,395.6893636363637,740.4597878787879,49.46628571428572,235.89885714285708,436.76667796610167,800.3229491525426,-410107.1218637993,-612.405017921147,15547.010416666664,10383.8125,1060.9930555555557,83.79166666666667,63708.559027777774,249.0,0.0,30.0,0.10752688172043012,2156999.0,12658.0,361561.0,2346347.0,14503.0,13437.0,515033.0,0.013888888888888888,14946.47,890.6939884393065,308.11,14946.47,890.6939884393065,14.55
false,50.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2282608695652173,275.0,3.0,24.0,24.0,253.0,0.9133574007220217,251.0,3.0,339.0,0.1129032258064516,35.0,277.0,676120162018451456,46.96595667870036,449.7480144404332,2.142916666666667,164.38958333333338,51.21794466403162,476.8175889328063,-7765.695652173914,-3060.4347826086955,27789.49212598425,1735.0748031496066,1262.263779527559,45.425196850393704,39839.76771653543,38.0,0.0,8.0,0.17391304347826084,16600.0,2034.0,890910.0,113320.0,25126.0,991.0,767340.0,0.011811023622047244,13443.67,476.8376146788996,74.1,13443.67,476.8376146788996,23.395
false,44.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3263888888888888,143.0,3.0,19.0,17.0,130.0,0.87248322147651,127.0,3.0,191.0,0.15384615384615385,26.0,159.0,665379967757324288,46.87013422818792,616.0591275167785,68.52894736842104,2754.778947368421,43.70461538461538,303.47700000000003,-18527.178571428565,-15773.696428571431,44354.9649122807,9974.561403508773,9080.219298245614,126.15789473684212,90537.79824561405,97.0,0.0,15.0,0.13392857142857142,147893.0,164006.0,564686.0,164446.0,175241.0,1302.0,593586.0,0.0,45857.83,828.434948453609,236.43,45857.83,828.434948453609,80.03
non-rumor,121.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,1.1762711864406779,884.0,4.0,403.0,368.0,519.0,0.5629067245119306,519.0,4.0,1041.0,0.0635593220338983,60.0,980.0,766752508312166402,102.90683297180044,1351.986431670282,202.90449131513643,2190.943151364764,25.259325626204237,700.5421965317919,-48463636.71145686,1212.3323903818953,29664.740331491714,78064.17127071822,1542.3660220994477,304.85359116022096,49919.9861878453,679.0,0.0,28.0,0.0396039603960396,28809.0,37471.0,564621.0,55087250.0,37592.0,183190.0,1955494.0,0.009668508287292816,30288.63,1028.183315508021,48.095,30288.63,1028.183315508021,198.76
false,564.0,44.0,12.0,3.0,0.0,0.0,0.0,0.0,1.5166297117516632,1352.0,5.0,45.0,43.0,1310.0,0.9667896678966791,1309.0,5.0,2052.0,0.08586883029073697,127.0,1358.0,612741808125120513,1525.4517638376385,5157.114959409594,21.22088888888889,1947.4624444444446,1577.1238167938932,5267.370198473282,-3757640.134551495,436.1627906976744,21786.918032786885,10905.411475409837,553.2754098360656,90.0688524590164,27314.63524590164,1160.0,0.0,44.0,0.03654485049833888,10654902.0,14009.0,462010.0,11131189.0,14025.0,73853.0,821575.0,0.011475409836065572,575406.18,6530.251056241427,200.37,575406.18,6530.251056241427,37.96
non-rumor,44.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0981210855949897,478.0,3.0,40.0,40.0,438.0,0.9163179916317992,438.0,3.0,526.0,0.028455284552845524,14.0,478.0,689267711856263168,2.1930962343096234,348.05939330543936,2.76325,364.287,2.1410273972602742,346.57742009132414,-37474665.74944072,1137.702460850112,20410.12,145363.88222222222,1168.92,641.3133333333334,62108.1,445.0,0.0,2.0,0.0044742729306487695,107249.0,39985.0,657103.0,39537728.0,39988.0,134855.0,1711952.0,0.02,42353.13,371.75888888888903,23.52,42353.13,371.75888888888903,24.06
false,215.0,26.0,4.0,1.0,0.0,0.0,0.0,0.0,1.6225165562913908,452.0,5.0,83.0,75.0,382.0,0.8215053763440859,378.0,5.0,735.0,0.11023622047244094,56.0,478.0,613023744454475776,12.745225806451616,343.2543010752688,3.734939759036144,407.0130120481928,14.702958115183243,329.40096858638736,-23163478.04197531,1210.1629629629629,29761.732186732188,145552.9189189189,1828.685503685504,581.2948402948402,93325.20884520882,384.0,0.0,21.0,0.05185185185185185,52300213.0,137482.0,695965.0,55087071.0,137823.0,183189.0,1688232.0,0.04176904176904177,16283.27,347.57145631067965,59.40000000000001,16283.27,347.57145631067965,35.78
true,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1630901287553648,232.0,3.0,20.0,19.0,213.0,0.9141630901287554,213.0,3.0,271.0,0.1007751937984496,26.0,235.0,614671961801785344,7.98695278969957,155.99158798283258,3.8035,102.88,8.379765258215963,160.9785915492958,-3275919.128712871,-60.0841584158416,18534.83412322275,20139.22274881517,1630.1943127962086,258.0568720379147,35133.151658767776,202.0,0.0,0.0,0.0,-224.0,17706.0,346440.0,3803887.0,19108.0,39299.0,1102689.0,0.03317535545023697,3476.57,84.5765463917526,18.375,3476.57,84.5765463917526,43.435
true,165.0,55.0,16.0,4.0,1.0,0.0,0.0,0.0,1.5252679938744258,654.0,6.0,21.0,18.0,636.0,0.9680365296803652,636.0,6.0,996.0,0.16687898089171976,131.0,663.0,675490515748425728,540.0482952815829,1462.1857229832572,12.726666666666668,538.5142857142856,557.459858490566,1492.6843081761008,-391477.1143375681,58.21415607985481,21818.761821366024,2431.8528896672506,720.0718038528895,23.02626970227671,41890.55691768826,491.0,0.0,60.0,0.1088929219600726,8979.0,12949.0,910449.0,598243.0,13383.0,1134.0,1164719.0,0.003502626970227671,231087.8,2036.9549391727496,161.06,231087.8,2036.9549391727496,71.85
unverified,294.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5820642978003383,591.0,4.0,89.0,79.0,521.0,0.8540983606557377,514.0,4.0,935.0,0.13469985358711567,92.0,620.0,740748123581087745,155.76678688524592,783.5191147540982,73.99067415730337,810.1819101123597,169.73621880998078,778.9644337811902,-22327.984251968504,-7275.7716535433065,52108.22290388548,6086.662576687117,5376.883435582822,92.23721881390593,83335.17995910019,335.0,0.0,46.0,0.12073490813648295,136389.0,161408.0,660683.0,164446.0,168448.0,2397.0,668392.0,0.00408997955010225,30760.63,1013.7326937269372,646.33,30760.63,1013.7326937269372,441.63
non-rumor,36.0,18.0,83.0,31.0,4.0,1.0,0.0,0.0,2.734317343173432,270.0,7.0,11.0,11.0,261.0,0.9595588235294118,260.0,7.0,741.0,0.1588785046728972,51.0,271.0,690580180805509121,769.2420955882353,1542.8104411764707,1.1481818181818182,2171.847272727273,801.6138697318007,1516.2993103448275,-333147.8514056225,-213.62650602409641,27686.62890625,9201.1875,1205.82421875,154.7890625,39368.6015625,236.0,0.0,13.0,0.052208835341365466,253566.0,9135.0,792124.0,656057.0,10070.0,5209.0,594827.0,0.046875,25886.73,1334.7420618556712,175.52,25886.73,1334.7420618556712,38.67999999999999
true,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.156862745098039,101.0,3.0,2.0,2.0,99.0,0.9801980198019802,99.0,3.0,118.0,0.11403508771929825,13.0,100.0,552984502063337472,4.0338613861386134,55.5809900990099,0.0,240.24,4.115353535353536,51.85050505050505,-1358781.3737373736,1634.4444444444446,20219.27,21125.5,3181.87,425.51,122847.82,95.0,0.0,4.0,0.040404040404040414,12378.0,60088.0,171026.0,1585625.0,60752.0,20393.0,2193923.0,0.07,615.7,61.937931034482794,19.35,615.7,61.937931034482794,2.1899999999999977
true,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0196078431372548,203.0,3.0,22.0,22.0,181.0,0.8916256157635468,181.0,3.0,208.0,0.02403846153846154,5.0,202.0,650128194209730561,2.5400985221674874,228.08098522167492,0.0,153.57181818181817,2.8488397790055253,237.13734806629842,-42575807.42857143,570.8901098901099,16450.66304347826,242571.70108695648,1454.8423913043478,1242.2880434782608,54955.09239130434,181.0,0.0,1.0,0.005494505494505495,238.0,36705.0,154353.0,43296774.0,37592.0,199795.0,1955494.0,0.02717391304347826,5785.22,218.8456783919597,21.13,5785.22,218.8456783919597,6.990000000000008
false,33.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1333333333333333,271.0,3.0,31.0,28.0,243.0,0.8868613138686131,243.0,3.0,306.0,0.10855263157894736,33.0,285.0,612841482823729152,53.796423357664224,561.3414598540146,248.12129032258065,644.7809677419355,29.006008230452675,550.6969135802468,-128630.8410041841,-36497.456066945604,53970.684210526306,3817.493927125506,3236.991902834008,125.1821862348178,112235.82995951416,229.0,0.0,10.0,0.04184100418410042,22407.0,3351.0,574930.0,149145.0,44345.0,1666.0,2193878.0,0.004048582995951417,5515.03,566.9178205128204,346.74,5515.03,566.9178205128204,306.1500000000001
false,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1366906474820144,138.0,3.0,7.0,7.0,131.0,0.9492753623188406,131.0,3.0,158.0,0.09803921568627452,15.0,139.0,636925368927064064,89.96804347826088,888.1302898550723,0.0,1553.202857142857,94.77549618320609,852.5920610687023,-192939.27272727274,1273.8257575757575,28453.70676691729,5686.684210526316,2324.93984962406,168.90977443609023,72001.82706766918,129.0,0.0,3.0,0.022727272727272728,2030.0,83571.0,432998.0,223543.0,83608.0,4771.0,735791.0,0.03759398496240601,3868.4,1014.456554621848,474.18,3868.4,1014.456554621848,20.599999999999994
false,73.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3183673469387756,245.0,3.0,47.0,43.0,205.0,0.8134920634920635,205.0,3.0,323.0,0.17785234899328858,53.0,270.0,674015148382666752,60.37281746031746,679.1756349206348,60.92893617021277,506.78744680851065,60.24531707317074,718.6987804878049,-39408.32989690721,-43032.927835051545,40452.90547263682,6667.233830845771,6137.716417910448,104.0,94652.59701492537,183.0,0.0,11.0,0.05670103092783505,44374.0,38531.0,461361.0,95337.0,104819.0,677.0,1086840.0,0.0,70814.82,875.3117857142854,289.115,70814.82,875.3117857142854,102.25
false,102.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7720588235294117,135.0,3.0,0.0,0.0,135.0,1.0,135.0,3.0,241.0,0.03571428571428571,5.0,134.0,656834590779289600,68.74037037037037,217.86866666666668,,,68.74037037037037,217.86866666666668,-12049479.375,573.546875,14795.875968992248,128876.86821705426,1249.7441860465115,909.4186046511627,45959.976744186046,126.0,0.0,2.0,0.015625,15564220.0,73798.0,406831.0,15957674.0,75201.0,102390.0,2492959.0,0.04651162790697674,12560.52,573.8193548387096,123.05,12560.52,573.8193548387096,47.6
false,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0265486725663715,112.0,2.0,5.0,5.0,107.0,0.9553571428571428,107.0,2.0,116.0,0.03448275862068965,4.0,111.0,681767380305985536,0.13419642857142858,132.31910714285715,0.0,16.104,0.1404672897196262,137.7497196261682,-9617233.04854369,-210.5728155339806,10226.009615384615,98016.72115384617,2534.009615384615,1489.2692307692307,46690.451923076915,102.0,0.0,1.0,0.009708737864077669,151.0,97813.0,95024.0,9811443.0,100582.0,127892.0,351589.0,0.009615384615384616,3289.62,135.52046296296294,7.77,3289.62,135.52046296296294,7.7650000000000015
false,40.0,12.0,7.0,3.0,0.0,0.0,0.0,0.0,1.30188679245283,317.0,5.0,11.0,10.0,307.0,0.9654088050314464,307.0,5.0,414.0,0.13150684931506848,48.0,319.0,648310692794109952,288.0713836477987,534.2820440251571,59.79363636363637,153.78,296.2507166123778,547.9156677524428,-1626127.5968379446,1695.790513833992,11776.233082706767,10697.206766917294,1773.270676691729,46.406015037593995,70220.21428571429,238.0,0.0,15.0,0.05928853754940711,5841.0,87932.0,241218.0,1953345.0,87933.0,7605.0,626489.0,0.0,26661.5,333.00003921568583,21.67,26661.5,333.00003921568583,23.08
true,23.0,13.0,2.0,1.0,0.0,0.0,0.0,0.0,1.5523809523809524,104.0,5.0,4.0,4.0,100.0,0.9615384615384616,100.0,5.0,163.0,0.16129032258064516,20.0,104.0,524995771587108864,6.678173076923077,81.7489423076923,40.2675,334.3425000000001,5.3346,71.64519999999997,-35993.202020202014,-215.86868686868686,13323.16,3312.28,1129.8,76.34,24536.45,93.0,0.0,6.0,0.060606060606060615,57243.0,6049.0,249181.0,60068.0,7145.0,710.0,391186.0,0.1,309.32,86.52584615384615,21.38,309.32,86.52584615384615,12.65
non-rumor,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0277777777777777,251.0,2.0,14.0,14.0,238.0,0.9444444444444444,238.0,2.0,259.0,0.038314176245210725,10.0,251.0,692752491482615808,1.769126984126984,215.38115079365082,1.5092857142857146,84.57142857142857,1.7844117647058824,223.07584033613446,-53210188.31914894,675.6255319148936,13004.914893617022,236650.40425531915,849.3276595744679,832.9021276595744,50870.80425531915,234.0,0.0,1.0,0.00425531914893617,251.0,7390.0,179030.0,55087713.0,7511.0,183188.0,1712257.0,0.02553191489361702,18828.0,221.73452674897115,16.53,18828.0,221.73452674897115,32.51
non-rumor,197.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.301775147928994,675.0,3.0,148.0,131.0,552.0,0.7885714285714286,549.0,3.0,880.0,0.05594405594405594,40.0,719.0,693502060545703937,24.8036,481.80845714285715,19.01391891891892,664.6839189189187,26.35590579710145,432.77663043478265,-13366689.840722496,886.7816091954022,26910.996604414257,40409.39388794567,3202.477079796265,196.91341256366726,54383.19185059423,586.0,0.0,23.0,0.03776683087027915,163052.0,129475.0,781396.0,18518003.0,129873.0,65781.0,1029374.0,0.006791171477079796,13434.78,475.9079324894509,84.065,13434.78,475.9079324894509,61.23
unverified,60.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2603305785123966,241.0,3.0,43.0,38.0,204.0,0.8259109311740891,204.0,3.0,305.0,0.11721611721611723,32.0,254.0,766789709045518336,14.735546558704453,145.6030769230769,30.13813953488372,185.9,11.488921568627452,137.10911764705878,-180701.2105263158,-132323.95263157896,70075.43548387097,5000.559139784947,4694.166666666667,119.41935483870968,98850.1505376344,177.0,0.0,13.0,0.06842105263157895,37230.0,4043.0,1153619.0,243741.0,180303.0,2864.0,783588.0,0.005376344086021507,2408.37,151.64893854748604,86.1,2408.37,151.64893854748604,30.45
unverified,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0529801324503312,150.0,3.0,40.0,40.0,110.0,0.7333333333333333,110.0,3.0,159.0,0.05063291139240506,8.0,149.0,652982112870662144,9.078066666666665,684.9872000000001,9.75725,1074.163,8.831090909090909,543.4687272727273,-11020460.760869564,-4404.333333333333,14533.242857142857,83216.0142857143,1154.65,662.7428571428571,47869.528571428564,136.0,0.0,2.0,0.014492753623188406,19591.0,9944.0,156479.0,11436174.0,15651.0,84907.0,531716.0,0.028571428571428567,34169.97,655.3402112676059,21.295,34169.97,655.3402112676059,2.549999999999983
non-rumor,43.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0681520314547837,762.0,3.0,97.0,97.0,666.0,0.8728702490170379,666.0,3.0,815.0,0.05459057071960298,44.0,763.0,693456187036037123,2.1658191349934466,115.2524246395806,0.4291752577319587,108.42309278350515,2.418753753753754,116.24708708708708,-31819947.79403409,368.5369318181818,15686.512784090908,49277.73153409091,707.3977272727273,99.7911931818182,31384.292613636364,687.0,0.0,17.0,0.024147727272727272,1329.0,28343.0,320542.0,33891005.0,28640.0,59971.0,1029374.0,0.002840909090909091,7034.48,118.12200280112043,24.875,7034.48,118.12200280112043,11.645
non-rumor,28.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1207430340557276,322.0,3.0,13.0,13.0,309.0,0.9596273291925466,309.0,3.0,362.0,0.06936416184971098,24.0,323.0,692796451987034113,5.134037267080746,712.2862732919257,1.5969230769230771,146.69076923076926,5.2828478964401295,736.0815533980583,-10147218.844522968,563.113074204947,21497.41379310345,39478.78275862069,679.0586206896552,292.2103448275862,27259.631034482758,274.0,0.0,9.0,0.03180212014134275,59569.0,16037.0,473877.0,11131035.0,16051.0,73849.0,821558.0,0.017241379310344827,70909.58,783.9575347222221,23.975,70909.58,783.9575347222221,17.78
unverified,19.0,11.0,5.0,4.0,2.0,0.0,0.0,0.0,1.5510204081632653,146.0,6.0,1.0,1.0,145.0,0.9931506849315068,145.0,6.0,228.0,0.1751412429378531,31.0,146.0,703234354579898368,122.45431506849316,428.4065068493151,0.0,4.38,123.29882758620691,431.3308275862069,-125493.88970588235,-8322.632352941177,11373.503649635037,1892.1313868613136,531.5693430656934,11.802919708029195,51702.51094890512,118.0,0.0,18.0,0.1323529411764706,5190.0,2534.0,174484.0,178081.0,12216.0,674.0,435835.0,0.0,5453.45,560.0056190476189,55.02,5453.45,560.0056190476189,15.15
non-rumor,64.0,15.0,5.0,2.0,1.0,0.0,0.0,0.0,1.1596306068601585,757.0,6.0,42.0,35.0,722.0,0.9450261780104712,722.0,6.0,879.0,0.08242424242424243,68.0,766.0,693466451081060353,18.73832460732984,457.8048036649215,1.221666666666667,293.90928571428583,19.75729916897507,467.33889196675904,-37133601.00147059,-48.167647058823526,22606.511661807584,63041.12973760933,1299.4169096209912,257.5699708454811,52358.2332361516,661.0,0.0,19.0,0.02794117647058824,16561.0,124917.0,645818.0,41805904.0,126025.0,138305.0,1800871.0,0.010204081632653059,48590.02,468.08568656716415,37.975,48590.02,468.08568656716415,10.169999999999987
unverified,32.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2586206896551724,173.0,3.0,11.0,11.0,162.0,0.9364161849710982,162.0,3.0,219.0,0.10824742268041238,21.0,174.0,655815788675399680,772.4020231213872,5819.777514450868,2675.370909090909,3630.9990909090916,643.1880864197531,5968.398271604939,-26558.49367088608,-493.3987341772152,8291.111801242236,1670.6521739130435,1343.273291925466,14.055900621118012,20878.695652173912,151.0,0.0,7.0,0.04430379746835443,48669.0,82001.0,113525.0,79374.0,82008.0,388.0,893005.0,0.006211180124223602,237296.02,6814.416343283581,1625.275,237296.02,6814.416343283581,36.535
true,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6595744680851063,93.0,3.0,8.0,8.0,87.0,0.9157894736842104,85.0,3.0,156.0,0.060606060606060615,6.0,94.0,552832817089236992,11.731578947368426,38.79810526315789,7.645,26.12125,12.107356321839086,39.96379310344828,-6713005.886075948,92.11392405063292,13858.1625,126165.675,2186.6375,1755.2125,61125.7,77.0,0.0,2.0,0.02531645569620253,9775590.0,56917.0,231295.0,9811486.0,57184.0,127896.0,337137.0,0.0625,441.22,46.017419354838715,23.7,441.22,46.017419354838715,11.599999999999998
